Date,BTC-USD,^GSPC,^IXIC
2015-08-27,224.7689971923828,1987.6600341796875,4812.7099609375
2015-08-28,231.39599609375,1988.8699951171875,4828.31982421875
2015-08-29,229.77999877929688,,
2015-08-30,228.76100158691406,,
2015-08-31,230.05599975585938,1972.1800537109375,4776.509765625
2015-09-01,228.12100219726562,1913.8499755859375,4636.10009765625
2015-09-02,229.28399658203125,1948.8599853515625,4749.97998046875
2015-09-03,227.18299865722656,1951.1300048828125,4733.5
2015-09-04,230.29800415039062,1921.219970703125,4683.919921875
2015-09-05,235.0189971923828,,
2015-09-06,239.83999633789062,,
2015-09-07,239.8470001220703,,
2015-09-08,243.60699462890625,1969.4100341796875,4811.93017578125
2015-09-09,238.16799926757812,1942.0400390625,4756.52978515625
2015-09-10,238.4770050048828,1952.2900390625,4796.25
2015-09-11,240.10699462890625,1961.050048828125,4822.33984375
2015-09-12,235.22900390625,,
2015-09-13,230.51199340820312,,
2015-09-14,230.6439971923828,1953.030029296875,4805.759765625
2015-09-15,230.3040008544922,1978.0899658203125,4860.52001953125
2015-09-16,229.09100341796875,1995.31005859375,4889.240234375
2015-09-17,229.80999755859375,1990.199951171875,4893.9501953125
2015-09-18,232.97500610351562,1958.030029296875,4827.22998046875
2015-09-19,231.4929962158203,,
2015-09-20,231.21200561523438,,
2015-09-21,227.0850067138672,1966.969970703125,4828.9501953125
2015-09-22,230.6179962158203,1942.739990234375,4756.72021484375
2015-09-23,230.2830047607422,1938.760009765625,4752.740234375
2015-09-24,234.5290069580078,1932.239990234375,4734.47998046875
2015-09-25,235.1439971923828,1931.3399658203125,4686.5
2015-09-26,234.33999633789062,,
2015-09-27,232.7570037841797,,
2015-09-28,239.14199829101562,1881.77001953125,4543.97021484375
2015-09-29,236.68699645996094,1884.0899658203125,4517.31982421875
2015-09-30,236.05999755859375,1920.030029296875,4620.16015625
2015-10-01,237.5489959716797,1923.8199462890625,4627.080078125
2015-10-02,237.29299926757812,1951.3599853515625,4707.77978515625
2015-10-03,238.72999572753906,,
2015-10-04,238.25900268554688,,
2015-10-05,240.38299560546875,1987.050048828125,4781.259765625
2015-10-06,246.06300354003906,1979.9200439453125,4748.35986328125
2015-10-07,242.968994140625,1995.8299560546875,4791.14990234375
2015-10-08,242.3040008544922,2013.4300537109375,4810.7900390625
2015-10-09,243.93099975585938,2014.8900146484375,4830.47021484375
2015-10-10,244.9409942626953,,
2015-10-11,247.0500030517578,,
2015-10-12,245.30799865722656,2017.4599609375,4838.64013671875
2015-10-13,249.50799560546875,2003.68994140625,4796.60986328125
2015-10-14,251.98899841308594,1994.239990234375,4782.85009765625
2015-10-15,254.32000732421875,2023.8599853515625,4870.10009765625
2015-10-16,262.8689880371094,2033.1099853515625,4886.68994140625
2015-10-17,270.6400146484375,,
2015-10-18,261.64300537109375,,
2015-10-19,263.43701171875,2033.6600341796875,4905.47021484375
2015-10-20,269.4630126953125,2030.77001953125,4880.97021484375
2015-10-21,266.2720031738281,2018.93994140625,4840.1201171875
2015-10-22,274.02301025390625,2052.510009765625,4920.0498046875
2015-10-23,276.4960021972656,2075.14990234375,5031.85986328125
2015-10-24,281.65399169921875,,
2015-10-25,283.67999267578125,,
2015-10-26,285.29998779296875,2071.179931640625,5034.7001953125
2015-10-27,293.7879943847656,2065.889892578125,5030.14990234375
2015-10-28,304.6180114746094,2090.35009765625,5095.68994140625
2015-10-29,313.8550109863281,2089.409912109375,5074.27001953125
2015-10-30,328.0150146484375,2079.360107421875,5053.75
2015-10-31,314.1659851074219,,
2015-11-01,325.4309997558594,,
2015-11-02,361.1889953613281,2104.050048828125,5127.14990234375
2015-11-03,403.4169921875,2109.7900390625,5145.1298828125
2015-11-04,411.56298828125,2102.31005859375,5142.47998046875
2015-11-05,386.35400390625,2099.929931640625,5127.740234375
2015-11-06,374.4700012207031,2099.199951171875,5147.1201171875
2015-11-07,386.48199462890625,,
2015-11-08,373.3680114746094,,
2015-11-09,380.2569885253906,2078.580078125,5095.2998046875
2015-11-10,336.8190002441406,2081.719970703125,5083.240234375
2015-11-11,311.0840148925781,2075.0,5067.02001953125
2015-11-12,338.1520080566406,2045.969970703125,5005.080078125
2015-11-13,336.75299072265625,2023.0400390625,4927.8798828125
2015-11-14,332.906005859375,,
2015-11-15,320.1659851074219,,
2015-11-16,330.7510070800781,2053.18994140625,4984.6201171875
2015-11-17,335.093994140625,2050.43994140625,4986.02001953125
2015-11-18,334.5899963378906,2083.580078125,5075.2001953125
2015-11-19,326.14898681640625,2081.239990234375,5073.64013671875
2015-11-20,322.0220031738281,2089.169921875,5104.919921875
2015-11-21,326.927001953125,,
2015-11-22,324.5360107421875,,
2015-11-23,323.0459899902344,2086.590087890625,5102.47998046875
2015-11-24,320.0459899902344,2089.139892578125,5102.81005859375
2015-11-25,328.20599365234375,2088.8701171875,5116.14013671875
2015-11-26,352.6839904785156,,
2015-11-27,358.0419921875,2090.110107421875,5127.52001953125
2015-11-28,357.3810119628906,,
2015-11-29,371.29400634765625,,
2015-11-30,377.3210144042969,2080.409912109375,5108.669921875
2015-12-01,362.4880065917969,2102.6298828125,5156.31005859375
2015-12-02,359.18701171875,2079.510009765625,5123.22021484375
2015-12-03,361.0459899902344,2049.6201171875,5037.52978515625
2015-12-04,363.1830139160156,2091.68994140625,5142.27001953125
2015-12-05,388.9490051269531,,
2015-12-06,388.7829895019531,,
2015-12-07,395.5360107421875,2077.070068359375,5101.81005859375
2015-12-08,415.56298828125,2063.590087890625,5098.240234375
2015-12-09,417.56298828125,2047.6199951171875,5022.8701171875
2015-12-10,415.47900390625,2052.22998046875,5045.169921875
2015-12-11,451.93798828125,2012.3699951171875,4933.47021484375
2015-12-12,434.99700927734375,,
2015-12-13,433.7550048828125,,
2015-12-14,444.1820068359375,2021.93994140625,4952.22998046875
2015-12-15,465.3210144042969,2043.4100341796875,4995.35986328125
2015-12-16,454.9339904785156,2073.070068359375,5071.1298828125
2015-12-17,456.0780029296875,2041.8900146484375,5002.5498046875
2015-12-18,463.6159973144531,2005.550048828125,4923.080078125
2015-12-19,462.3219909667969,,
2015-12-20,442.68499755859375,,
2015-12-21,438.6390075683594,2021.1500244140625,4968.919921875
2015-12-22,436.5719909667969,2038.969970703125,5001.10986328125
2015-12-23,442.4010009765625,2064.2900390625,5045.93017578125
2015-12-24,454.9849853515625,2060.989990234375,5048.490234375
2015-12-25,455.65301513671875,,
2015-12-26,417.27398681640625,,
2015-12-27,422.822998046875,,
2015-12-28,422.27899169921875,2056.5,5040.990234375
2015-12-29,432.9830017089844,2078.360107421875,5107.93994140625
2015-12-30,426.6199951171875,2063.360107421875,5065.85009765625
2015-12-31,430.5669860839844,2043.93994140625,5007.41015625
2016-01-01,434.3340148925781,,
2016-01-02,433.43798828125,,
2016-01-03,430.010986328125,,
2016-01-04,433.09100341796875,2012.6600341796875,4903.08984375
2016-01-05,431.9599914550781,2016.7099609375,4891.43017578125
2016-01-06,429.1050109863281,1990.260009765625,4835.759765625
2016-01-07,458.0480041503906,1943.0899658203125,4689.43017578125
2016-01-08,453.2300109863281,1922.030029296875,4643.6298828125
2016-01-09,447.6109924316406,,
2016-01-10,447.9909973144531,,
2016-01-11,448.4280090332031,1923.6700439453125,4637.990234375
2016-01-12,435.69000244140625,1938.6800537109375,4685.919921875
2016-01-13,432.3710021972656,1890.280029296875,4526.06005859375
2016-01-14,430.3059997558594,1921.8399658203125,4615.0
2016-01-15,364.33099365234375,1880.3299560546875,4488.419921875
2016-01-16,387.5360107421875,,
2016-01-17,382.29901123046875,,
2016-01-18,387.1679992675781,,
2016-01-19,380.14898681640625,1881.3299560546875,4476.9501953125
2016-01-20,420.2300109863281,1859.3299560546875,4471.68994140625
2016-01-21,410.2619934082031,1868.989990234375,4472.06005859375
2016-01-22,382.49200439453125,1906.9000244140625,4591.18017578125
2016-01-23,387.4909973144531,,
2016-01-24,402.97100830078125,,
2016-01-25,391.72601318359375,1877.0799560546875,4518.490234375
2016-01-26,392.15301513671875,1903.6300048828125,4567.669921875
2016-01-27,394.97198486328125,1882.949951171875,4468.169921875
2016-01-28,380.28900146484375,1893.3599853515625,4506.68017578125
2016-01-29,379.4739990234375,1940.239990234375,4613.9501953125
2016-01-30,378.2550048828125,,
2016-01-31,368.7669982910156,,
2016-02-01,373.0559997558594,1939.3800048828125,4620.3701171875
2016-02-02,374.447998046875,1903.030029296875,4516.9501953125
2016-02-03,369.9490051269531,1912.530029296875,4504.240234375
2016-02-04,389.593994140625,1915.449951171875,4509.56005859375
2016-02-05,386.54901123046875,1880.050048828125,4363.14013671875
2016-02-06,376.5220031738281,,
2016-02-07,376.6199951171875,,
2016-02-08,373.4469909667969,1853.43994140625,4283.75
2016-02-09,376.02899169921875,1852.2099609375,4268.759765625
2016-02-10,381.64898681640625,1851.8599853515625,4283.58984375
2016-02-11,379.65399169921875,1829.0799560546875,4266.83984375
2016-02-12,384.26300048828125,1864.780029296875,4337.509765625
2016-02-13,391.8599853515625,,
2016-02-14,407.2300109863281,,
2016-02-15,400.18499755859375,,
2016-02-16,407.4880065917969,1895.5799560546875,4435.9599609375
2016-02-17,416.3219909667969,1926.8199462890625,4534.06005859375
2016-02-18,422.37298583984375,1917.8299560546875,4487.5400390625
2016-02-19,420.7850036621094,1917.780029296875,4504.43017578125
2016-02-20,437.16400146484375,,
2016-02-21,438.7980041503906,,
2016-02-22,437.74798583984375,1945.5,4570.60986328125
2016-02-23,420.7359924316406,1921.27001953125,4503.580078125
2016-02-24,424.9549865722656,1929.800048828125,4542.60986328125
2016-02-25,424.54400634765625,1951.699951171875,4582.2001953125
2016-02-26,432.1520080566406,1948.050048828125,4590.47021484375
2016-02-27,432.5190124511719,,
2016-02-28,433.5039978027344,,
2016-02-29,437.6969909667969,1932.22998046875,4557.9501953125
2016-03-01,435.12298583984375,1978.3499755859375,4689.60009765625
2016-03-02,423.989013671875,1986.449951171875,4703.419921875
2016-03-03,421.6510009765625,1993.4000244140625,4707.419921875
2016-03-04,410.9389953613281,1999.989990234375,4717.02001953125
2016-03-05,400.57000732421875,,
2016-03-06,407.7070007324219,,
2016-03-07,414.3210144042969,2001.760009765625,4708.25
2016-03-08,413.97198486328125,1979.260009765625,4648.81982421875
2016-03-09,414.8599853515625,1989.260009765625,4674.3798828125
2016-03-10,417.1310119628906,1989.5699462890625,4662.16015625
2016-03-11,421.69000244140625,2022.18994140625,4748.47021484375
2016-03-12,411.6239929199219,,
2016-03-13,414.06500244140625,,
2016-03-14,416.43798828125,2019.6400146484375,4750.27978515625
2016-03-15,416.8299865722656,2015.9300537109375,4728.669921875
2016-03-16,417.010986328125,2027.219970703125,4763.97021484375
2016-03-17,420.6210021972656,2040.5899658203125,4774.990234375
2016-03-18,409.5480041503906,2049.580078125,4795.64990234375
2016-03-19,410.4440002441406,,
2016-03-20,413.7550048828125,,
2016-03-21,413.3070068359375,2051.60009765625,4808.8701171875
2016-03-22,418.0889892578125,2049.800048828125,4821.66015625
2016-03-23,418.0409851074219,2036.7099609375,4768.85986328125
2016-03-24,416.3940124511719,2035.93994140625,4773.5
2016-03-25,417.177001953125,,
2016-03-26,417.94500732421875,,
2016-03-27,426.7650146484375,,
2016-03-28,424.2309875488281,2037.050048828125,4766.7900390625
2016-03-29,416.5159912109375,2055.010009765625,4846.6201171875
2016-03-30,414.8160095214844,2063.949951171875,4869.2900390625
2016-03-31,416.72900390625,2059.739990234375,4869.85009765625
2016-04-01,417.9599914550781,2072.780029296875,4914.5400390625
2016-04-02,420.87298583984375,,
2016-04-03,420.90399169921875,,
2016-04-04,421.4440002441406,2066.1298828125,4891.7998046875
2016-04-05,424.0299987792969,2045.1700439453125,4843.93017578125
2016-04-06,423.4129943847656,2066.659912109375,4920.72021484375
2016-04-07,422.7449951171875,2041.9100341796875,4848.3701171875
2016-04-08,420.3489990234375,2047.5999755859375,4850.68994140625
2016-04-09,419.4110107421875,,
2016-04-10,421.5639953613281,,
2016-04-11,422.4830017089844,2041.989990234375,4833.39990234375
2016-04-12,425.19000244140625,2061.719970703125,4872.08984375
2016-04-13,423.7340087890625,2082.419921875,4947.419921875
2016-04-14,424.2820129394531,2082.780029296875,4945.89013671875
2016-04-15,429.7130126953125,2080.72998046875,4938.22021484375
2016-04-16,430.5719909667969,,
2016-04-17,427.39898681640625,,
2016-04-18,428.59100341796875,2094.340087890625,4960.02001953125
2016-04-19,435.5090026855469,2100.800048828125,4940.330078125
2016-04-20,441.3890075683594,2102.39990234375,4948.1298828125
2016-04-21,449.42498779296875,2091.47998046875,4945.89013671875
2016-04-22,445.73699951171875,2091.580078125,4906.22998046875
2016-04-23,450.2820129394531,,
2016-04-24,458.55499267578125,,
2016-04-25,461.4259948730469,2087.7900390625,4895.7900390625
2016-04-26,466.0889892578125,2091.699951171875,4888.27978515625
2016-04-27,444.68701171875,2095.14990234375,4863.14013671875
2016-04-28,449.010986328125,2075.81005859375,4805.2900390625
2016-04-29,455.09698486328125,2065.300048828125,4775.35986328125
2016-04-30,448.3179931640625,,
2016-05-01,451.875,,
2016-05-02,444.66900634765625,2081.429931640625,4817.58984375
2016-05-03,450.3039855957031,2063.3701171875,4763.22021484375
2016-05-04,446.72198486328125,2051.1201171875,4725.64013671875
2016-05-05,447.97601318359375,2050.6298828125,4717.08984375
2016-05-06,459.6029968261719,2057.139892578125,4736.16015625
2016-05-07,458.5360107421875,,
2016-05-08,458.5480041503906,,
2016-05-09,460.4830017089844,2058.68994140625,4750.2099609375
2016-05-10,450.8949890136719,2084.389892578125,4809.8798828125
2016-05-11,452.7279968261719,2064.4599609375,4760.68994140625
2016-05-12,454.7659912109375,2064.110107421875,4737.330078125
2016-05-13,455.6700134277344,2046.6099853515625,4717.68017578125
2016-05-14,455.6709899902344,,
2016-05-15,457.5679931640625,,
2016-05-16,454.1629943847656,2066.659912109375,4775.4599609375
2016-05-17,453.7829895019531,2047.2099609375,4715.72998046875
2016-05-18,454.6189880371094,2047.6300048828125,4739.1201171875
2016-05-19,438.7149963378906,2040.0400390625,4712.52978515625
2016-05-20,442.6759948730469,2052.320068359375,4769.56005859375
2016-05-21,443.18798828125,,
2016-05-22,439.322998046875,,
2016-05-23,444.1549987792969,2048.0400390625,4765.77978515625
2016-05-24,445.9809875488281,2076.06005859375,4861.06005859375
2016-05-25,449.5989990234375,2090.5400390625,4894.89013671875
2016-05-26,453.3840026855469,2090.10009765625,4901.77001953125
2016-05-27,473.4639892578125,2099.06005859375,4933.5
2016-05-28,530.0399780273438,,
2016-05-29,526.2329711914062,,
2016-05-30,533.864013671875,,
2016-05-31,531.385986328125,2096.949951171875,4948.0498046875
2016-06-01,536.9199829101562,2099.330078125,4952.25
2016-06-02,537.9719848632812,2105.260009765625,4971.35986328125
2016-06-03,569.1939697265625,2099.1298828125,4942.52001953125
2016-06-04,572.7269897460938,,
2016-06-05,574.9769897460938,,
2016-06-06,585.5369873046875,2109.409912109375,4968.7099609375
2016-06-07,576.5969848632812,2112.1298828125,4961.75
2016-06-08,581.64501953125,2119.1201171875,4974.64013671875
2016-06-09,574.6300048828125,2115.47998046875,4958.6201171875
2016-06-10,577.469970703125,2096.070068359375,4894.5498046875
2016-06-11,606.7269897460938,,
2016-06-12,672.7839965820312,,
2016-06-13,704.3759765625,2079.06005859375,4848.43994140625
2016-06-14,685.5590209960938,2075.320068359375,4843.5498046875
2016-06-15,694.468994140625,2071.5,4834.93017578125
2016-06-16,766.3079833984375,2077.989990234375,4844.919921875
2016-06-17,748.9089965820312,2071.219970703125,4800.33984375
2016-06-18,756.2269897460938,,
2016-06-19,763.781005859375,,
2016-06-20,737.2260131835938,2083.25,4837.2099609375
2016-06-21,666.6519775390625,2088.89990234375,4843.759765625
2016-06-22,596.1160278320312,2085.449951171875,4833.31982421875
2016-06-23,623.9769897460938,2113.320068359375,4910.0400390625
2016-06-24,665.2990112304688,2037.4100341796875,4707.97998046875
2016-06-25,665.1229858398438,,
2016-06-26,629.3670043945312,,
2016-06-27,655.2750244140625,2000.5400390625,4594.43994140625
2016-06-28,647.0009765625,2036.0899658203125,4691.8701171875
2016-06-29,639.8900146484375,2070.77001953125,4779.25
2016-06-30,673.3369750976562,2098.860107421875,4842.669921875
2016-07-01,676.2960205078125,2102.949951171875,4862.56982421875
2016-07-02,703.7020263671875,,
2016-07-03,658.6640014648438,,
2016-07-04,683.6619873046875,,
2016-07-05,670.6270141601562,2088.550048828125,4822.89990234375
2016-07-06,677.3309936523438,2099.72998046875,4859.16015625
2016-07-07,640.56201171875,2097.89990234375,4876.81005859375
2016-07-08,666.5230102539062,2129.89990234375,4956.759765625
2016-07-09,650.9600219726562,,
2016-07-10,649.3599853515625,,
2016-07-11,647.6589965820312,2137.159912109375,4988.64013671875
2016-07-12,664.551025390625,2152.139892578125,5022.81982421875
2016-07-13,654.468017578125,2152.429931640625,5005.72998046875
2016-07-14,658.0780029296875,2163.75,5034.06005859375
2016-07-15,663.2550048828125,2161.739990234375,5029.58984375
2016-07-16,660.7670288085938,,
2016-07-17,679.458984375,,
2016-07-18,673.1060180664062,2166.889892578125,5055.77978515625
2016-07-19,672.864013671875,2163.780029296875,5036.3701171875
2016-07-20,665.6849975585938,2173.02001953125,5089.93017578125
2016-07-21,665.0120239257812,2165.169921875,5073.89990234375
2016-07-22,650.6190185546875,2175.030029296875,5100.16015625
2016-07-23,655.5560302734375,,
2016-07-24,661.2849731445312,,
2016-07-25,654.0969848632812,2168.47998046875,5097.6298828125
2016-07-26,651.7839965820312,2169.179931640625,5110.0498046875
2016-07-27,654.3519897460938,2166.580078125,5139.81005859375
2016-07-28,655.0349731445312,2170.06005859375,5154.97998046875
2016-07-29,656.9920043945312,2173.60009765625,5162.1298828125
2016-07-30,655.0469970703125,,
2016-07-31,624.6810302734375,,
2016-08-01,606.27197265625,2170.840087890625,5184.2001953125
2016-08-02,547.4650268554688,2157.030029296875,5137.72998046875
2016-08-03,566.35498046875,2163.7900390625,5159.740234375
2016-08-04,578.2890014648438,2164.25,5166.25
2016-08-05,575.0430297851562,2182.8701171875,5221.1201171875
2016-08-06,587.7780151367188,,
2016-08-07,592.6900024414062,,
2016-08-08,591.0540161132812,2180.889892578125,5213.14013671875
2016-08-09,587.801025390625,2181.739990234375,5225.47998046875
2016-08-10,592.10302734375,2175.489990234375,5204.580078125
2016-08-11,589.1199951171875,2185.7900390625,5228.39990234375
2016-08-12,587.5590209960938,2184.050048828125,5232.89013671875
2016-08-13,585.5880126953125,,
2016-08-14,570.4730224609375,,
2016-08-15,567.239990234375,2190.14990234375,5262.02001953125
2016-08-16,577.4390258789062,2178.14990234375,5227.10986328125
2016-08-17,573.2160034179688,2182.219970703125,5228.66015625
2016-08-18,574.3179931640625,2187.02001953125,5240.14990234375
2016-08-19,575.6300048828125,2183.8701171875,5238.3798828125
2016-08-20,581.697021484375,,
2016-08-21,581.3079833984375,,
2016-08-22,586.7529907226562,2182.639892578125,5244.60009765625
2016-08-23,583.4149780273438,2186.89990234375,5260.080078125
2016-08-24,580.1820068359375,2175.43994140625,5217.68994140625
2016-08-25,577.760986328125,2172.469970703125,5212.2001953125
2016-08-26,579.6510009765625,2169.0400390625,5218.919921875
2016-08-27,569.947021484375,,
2016-08-28,573.9119873046875,,
2016-08-29,574.1069946289062,2180.3798828125,5232.330078125
2016-08-30,577.5029907226562,2176.1201171875,5222.990234375
2016-08-31,575.4719848632812,2170.949951171875,5213.22021484375
2016-09-01,572.302978515625,2170.860107421875,5227.2099609375
2016-09-02,575.5369873046875,2179.97998046875,5249.89990234375
2016-09-03,598.2119750976562,,
2016-09-04,608.6339721679688,,
2016-09-05,606.5900268554688,,
2016-09-06,610.4359741210938,2186.47998046875,5275.91015625
2016-09-07,614.5440063476562,2186.159912109375,5283.93017578125
2016-09-08,626.3159790039062,2181.300048828125,5259.47998046875
2016-09-09,622.8610229492188,2127.81005859375,5125.91015625
2016-09-10,623.5089721679688,,
2016-09-11,606.718994140625,,
2016-09-12,608.2429809570312,2159.0400390625,5211.89013671875
2016-09-13,609.2410278320312,2127.02001953125,5155.25
2016-09-14,610.6840209960938,2125.77001953125,5173.77001953125
2016-09-15,607.155029296875,2147.260009765625,5249.68994140625
2016-09-16,606.9730224609375,2139.159912109375,5244.56982421875
2016-09-17,605.9840087890625,,
2016-09-18,609.8740234375,,
2016-09-19,609.2269897460938,2139.1201171875,5235.02978515625
2016-09-20,608.31201171875,2139.760009765625,5241.35009765625
2016-09-21,597.1489868164062,2163.1201171875,5295.18017578125
2016-09-22,596.2979736328125,2177.179931640625,5339.52001953125
2016-09-23,602.8419799804688,2164.68994140625,5305.75
2016-09-24,602.625,,
2016-09-25,600.8259887695312,,
2016-09-26,608.0430297851562,2146.10009765625,5257.490234375
2016-09-27,606.166015625,2159.929931640625,5305.7099609375
2016-09-28,604.72802734375,2171.3701171875,5318.5498046875
2016-09-29,605.6929931640625,2151.1298828125,5269.14990234375
2016-09-30,609.7349853515625,2168.27001953125,5312.0
2016-10-01,613.9829711914062,,
2016-10-02,610.8920288085938,,
2016-10-03,612.1329956054688,2161.199951171875,5300.8701171875
2016-10-04,610.2039794921875,2150.489990234375,5289.66015625
2016-10-05,612.510986328125,2159.72998046875,5316.02001953125
2016-10-06,613.02099609375,2160.77001953125,5306.85009765625
2016-10-07,617.1209716796875,2153.739990234375,5292.39990234375
2016-10-08,619.1079711914062,,
2016-10-09,616.7520141601562,,
2016-10-10,618.9940185546875,2163.659912109375,5328.669921875
2016-10-11,641.072021484375,2136.72998046875,5246.7900390625
2016-10-12,636.1920166015625,2139.179931640625,5239.02001953125
2016-10-13,636.7860107421875,2132.550048828125,5213.330078125
2016-10-14,640.3779907226562,2132.97998046875,5214.16015625
2016-10-15,638.64599609375,,
2016-10-16,641.6309814453125,,
2016-10-17,639.1929931640625,2126.5,5199.81982421875
2016-10-18,637.9600219726562,2139.60009765625,5243.83984375
2016-10-19,630.52001953125,2144.2900390625,5246.41015625
2016-10-20,630.8569946289062,2141.340087890625,5241.830078125
2016-10-21,632.8280029296875,2141.159912109375,5257.39990234375
2016-10-22,657.2940063476562,,
2016-10-23,657.0709838867188,,
2016-10-24,653.760986328125,2151.330078125,5309.830078125
2016-10-25,657.5880126953125,2143.159912109375,5283.39990234375
2016-10-26,678.3040161132812,2139.429931640625,5250.27001953125
2016-10-27,688.31298828125,2133.0400390625,5215.97021484375
2016-10-28,689.6510009765625,2126.409912109375,5190.10009765625
2016-10-29,714.47900390625,,
2016-10-30,701.864013671875,,
2016-10-31,700.9719848632812,2126.14990234375,5189.14013671875
2016-11-01,729.7930297851562,2111.719970703125,5153.580078125
2016-11-02,740.8289794921875,2097.93994140625,5105.56982421875
2016-11-03,688.7000122070312,2088.659912109375,5058.41015625
2016-11-04,703.2349853515625,2085.179931640625,5046.3701171875
2016-11-05,703.4180297851562,,
2016-11-06,711.52197265625,,
2016-11-07,703.1309814453125,2131.52001953125,5166.169921875
2016-11-08,709.8480224609375,2139.56005859375,5193.490234375
2016-11-09,723.2730102539062,2163.260009765625,5251.06982421875
2016-11-10,715.5339965820312,2167.47998046875,5208.7998046875
2016-11-11,716.4110107421875,2164.449951171875,5237.10986328125
2016-11-12,705.0540161132812,,
2016-11-13,702.031005859375,,
2016-11-14,705.02099609375,2164.199951171875,5218.39990234375
2016-11-15,711.6190185546875,2180.389892578125,5275.6201171875
2016-11-16,744.197998046875,2176.93994140625,5294.580078125
2016-11-17,740.9769897460938,2187.1201171875,5333.97021484375
2016-11-18,751.5850219726562,2181.89990234375,5321.509765625
2016-11-19,751.6160278320312,,
2016-11-20,731.0260009765625,,
2016-11-21,739.2479858398438,2198.179931640625,5368.85986328125
2016-11-22,751.3469848632812,2202.93994140625,5386.35009765625
2016-11-23,744.593994140625,2204.719970703125,5380.68017578125
2016-11-24,740.2890014648438,,
2016-11-25,741.6489868164062,2213.35009765625,5398.919921875
2016-11-26,735.3820190429688,,
2016-11-27,732.0349731445312,,
2016-11-28,735.81298828125,2201.719970703125,5368.81005859375
2016-11-29,735.60400390625,2204.659912109375,5379.919921875
2016-11-30,745.6909790039062,2198.81005859375,5323.68017578125
2016-12-01,756.7739868164062,2191.080078125,5251.10986328125
2016-12-02,777.9439697265625,2191.949951171875,5255.64990234375
2016-12-03,771.155029296875,,
2016-12-04,773.8720092773438,,
2016-12-05,758.7000122070312,2204.7099609375,5308.89013671875
2016-12-06,764.2239990234375,2212.22998046875,5333.0
2016-12-07,768.1320190429688,2241.35009765625,5393.759765625
2016-12-08,770.8099975585938,2246.18994140625,5417.35986328125
2016-12-09,772.7940063476562,2259.530029296875,5444.5
2016-12-10,774.6500244140625,,
2016-12-11,769.7310180664062,,
2016-12-12,780.0869750976562,2256.9599609375,5412.5400390625
2016-12-13,780.5560302734375,2271.719970703125,5463.830078125
2016-12-14,781.4810180664062,2253.280029296875,5436.669921875
2016-12-15,778.0880126953125,2262.030029296875,5456.85009765625
2016-12-16,784.906982421875,2258.070068359375,5437.16015625
2016-12-17,790.8289794921875,,
2016-12-18,790.530029296875,,
2016-12-19,792.7139892578125,2262.530029296875,5457.43994140625
2016-12-20,800.8759765625,2270.760009765625,5483.93994140625
2016-12-21,834.281005859375,2265.179931640625,5471.43017578125
2016-12-22,864.5399780273438,2260.9599609375,5447.419921875
2016-12-23,921.9840087890625,2263.7900390625,5462.68994140625
2016-12-24,898.822021484375,,
2016-12-25,896.1829833984375,,
2016-12-26,907.6099853515625,,
2016-12-27,933.197998046875,2268.8798828125,5487.43994140625
2016-12-28,975.9210205078125,2249.919921875,5438.56005859375
2016-12-29,973.4970092773438,2249.260009765625,5432.08984375
2016-12-30,961.2379760742188,2238.830078125,5383.1201171875
2016-12-31,963.7429809570312,,
2017-01-01,998.3250122070312,,
2017-01-02,1021.75,,
2017-01-03,1043.8399658203125,2257.830078125,5429.080078125
2017-01-04,1154.72998046875,2270.75,5477.0
2017-01-05,1013.3800048828125,2269.0,5487.93994140625
2017-01-06,902.2009887695312,2276.97998046875,5521.06005859375
2017-01-07,908.5850219726562,,
2017-01-08,911.198974609375,,
2017-01-09,902.8280029296875,2268.89990234375,5531.81982421875
2017-01-10,907.6790161132812,2268.89990234375,5551.81982421875
2017-01-11,777.7570190429688,2275.320068359375,5563.64990234375
2017-01-12,804.833984375,2270.43994140625,5547.490234375
2017-01-13,823.9840087890625,2274.639892578125,5574.1201171875
2017-01-14,818.4119873046875,,
2017-01-15,821.7979736328125,,
2017-01-16,831.5339965820312,,
2017-01-17,907.93798828125,2267.889892578125,5538.72998046875
2017-01-18,886.6179809570312,2271.889892578125,5555.64990234375
2017-01-19,899.072998046875,2263.68994140625,5540.080078125
2017-01-20,895.0260009765625,2271.31005859375,5555.330078125
2017-01-21,921.7890014648438,,
2017-01-22,924.6729736328125,,
2017-01-23,921.0120239257812,2265.199951171875,5552.93994140625
2017-01-24,892.68701171875,2280.070068359375,5600.9599609375
2017-01-25,901.5419921875,2298.3701171875,5656.33984375
2017-01-26,917.5859985351562,2296.679931640625,5655.18017578125
2017-01-27,919.75,2294.68994140625,5660.77978515625
2017-01-28,921.5900268554688,,
2017-01-29,919.4959716796875,,
2017-01-30,920.3820190429688,2280.89990234375,5613.7099609375
2017-01-31,970.4030151367188,2278.8701171875,5614.7900390625
2017-02-01,989.0230102539062,2279.550048828125,5642.64990234375
2017-02-02,1011.7999877929688,2280.85009765625,5636.2001953125
2017-02-03,1029.9100341796875,2297.419921875,5666.77001953125
2017-02-04,1042.9000244140625,,
2017-02-05,1027.3399658203125,,
2017-02-06,1038.1500244140625,2292.56005859375,5663.5498046875
2017-02-07,1061.3499755859375,2293.080078125,5674.22021484375
2017-02-08,1063.0699462890625,2294.669921875,5682.4501953125
2017-02-09,994.3829956054688,2307.8701171875,5715.18017578125
